id,path,type,duration,text_cyrillic,text_latin,text_spt,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,word_count
1555,1029-104.wav,train,11.834375,Саудия Арабистонида бутун дунёдан бир миллион 750 минг мусулмон муқаддас Ҳаж зиёратини адо этишга киришган.,Saudiya Arabistonida butun dunyodan bir million 750 ming musulmon muqaddas Haj ziyoratini ado etishga kirishgan.,Saudiya Arabistonida butun dunyodan 1 750 000 musulmon muqaddas haj ziyoratini ado etishga kirishgan.,saudiya arabistonida butun dunyodan bir million yetti yuz ellik ming musulmon muqaddas haj ziyoratini ado etishga kirishgan,saudiya arabistonida butun dunyodan bir million yetti yuz ellik ming musulmon muqaddas haj ziyoratini ado etishga kirishgan,0.0,0.0,1.0,17,17,15
1556,1013-53.wav,train,8.23525,Ўзбекистонга сув берадиган Қирғизистон музликлари жадаллик билан эримоқда.,O'zbekistonga suv beradigan Qirg'iziston muzliklari jadallik bilan erimoqda.,O'zbekistonga suv beradigan Qirg'iziston muzliklari jadallik bilan erimoqda.,o'zbekistonga suv beradigan qirg'iziston muzliklari jadallik bilan erimoqda,o'zbekistonga suv beradigan qirg'iziston muzliklari jadallik bilan erimoqda,0.0,0.0,1.0,8,8,8
1558,1024-67.wav,train,13.4123125,Ўзбекистон тарихида илк бор парламент сайловларида қатнашадиган бешта сиёсий партия раҳбарларининг жонли телевизион дебатлари бўлиб ўтган.,O'zbekiston tarixida ilk bor parlament saylovlarida qatnashadigan beshta siyosiy partiya rahbarlarining jonli televizion debatlari bo'lib o'tgan.,O'zbekiston tarixida ilk bor parlament saylovlarida qatnashadigan beshta siyosiy partiya rahbarlarining jonli televizion debatlari bo'lib o'tgan.,o'zbekiston tarixida ilk bor parlament saylovlarida qatnashadigan beshta siyosiy partiya rahbarlarining jonli televizion debatlari bo'lib o'tgan,o'zbekiston tarixida ilk bor parlament saylovlarida qatnashadigan beshta siyosiy partiya rahbarlarining jonli televizion debatlari bo'lib o'tgan,0.0,0.0,1.0,16,16,16
1559,1021-26.wav,train,8.7984375,Бу ҳақида Тошкент вилояти Ички ишлар бош бошқармаси хабар қилди.,Bu haqida Toshkent viloyati Ichki ishlar bosh boshqarmasi xabar qildi.,Bu haqida Toshkent viloyati ichki ishlar bosh boshqarmasi xabar qildi.,bu haqida toshkent viloyati ichki ishlar bosh boshqarmasi xabar qildi,bu haqida toshkent viloyati ichki ishlar bosh boshqarmasi xabar qildi,0.0,0.0,1.0,10,10,10
1560,1064-68.wav,train,16.27,"Толибон сўзчиси Забиҳуллоҳ Мужоҳиддан исломий гуруҳнинг хотин-қизларга нисбатан муомаласи қандай бўлиши ҳақида сўралганда, ""аёллар жамиятимизнинг муҳим қисми"" деб айтди.","Tolibon so'zchisi Zabihulloh Mujohiddan islomiy guruhning xotin-qizlarga nisbatan muomalasi qanday bo'lishi haqida so'ralganda, ""ayollar jamiyatimizning muhim qismi"" deb aytdi.","Tolibon so'zchisi Zabihulloh Mujohiddan islomiy guruhning xotin-qizlarga nisbatan muomalasi qanday bo'lishi haqida so'ralganda, ""Ayollar jamiyatimizning muhim qismi"", deb aytdi.",tolibon so'zchisi zabihulloh mujohiddan islomiy guruhning xotin-qizlarga nisbatan muomalasi qanday bo'lishi haqida so'ralganda ayollar jamiyatimizning muhim qismi deb aytdi,tolibon so'zchisi zabihulloh mujohiddan islomiy guruhning xotin-qizlarga nisbatan muomalasi qanday bo'lishi haqida so'ralganda ayollar jamiyatimizning muhim qismi deb aytdi,0.0,0.0,1.0,19,19,19
1561,1047-99.wav,train,6.5728125,- Бизни далада оч-наҳор яшаётганимизни ҳамма билиб бўлган.,- Bizni dalada och-nahor yashayotganimizni hamma bilib bo'lgan.,Bizni dalada och-nahor yashayotganimizni hamma bilib bo'lgan.,bizni dalada och-nahor yashayotganimizni hamma bilib bo'lgan,bizni dalada och-nahor yashayotganimizni hamma bilib bo'lgan,0.0,0.0,1.0,7,7,8
1565,1002-62.wav,train,20.0719375,Шавкат Мирзиёевнинг ўз ғалаба нутқида билдирилган ишонч учун сайловчиларга миннатдорчилик билдириши янги сайланган ҳар қандай президент нутқида учрайдиган одатий калималардан фарқ қилмаслиги мумкин.,Shavkat Mirziyoyevning o'z g'alaba nutqida bildirilgan ishonch uchun saylovchilarga minnatdorchilik bildirishi yangi saylangan har qanday prezident nutqida uchraydigan odatiy kalimalardan farq qilmasligi mumkin.,Shavkat Mirziyoyevning o'z g'alaba nutqida bildirilgan ishonch uchun saylovchilarga minnatdorchilik bildirishi yangi saylangan har qanday prezident nutqida uchraydigan odatiy kalimalardan farq qilmasligi mumkin.,shavkat mirziyoyevning o'z g'alaba nutqida bildirilgan ishonch uchun saylovchilarga minnatdorchilik bildirishi yangi saylangan har qanday prezident nutqida uchraydigan odatiy kalimalardan farq qilmasligi mumkin,shavkat mirziyoyevning o'z g'alaba nutqida bildirilgan ishonch uchun saylovchilarga minnatdorchilik bildirishi yangi saylangan har qanday prezident nutqida uchraydigan odatiy kalimalardan farq qilmasligi mumkin,0.0,0.0,1.0,23,23,23
1566,1001-81.wav,train,25.8344375,"Россиянинг қўшимча 300 минг аскарни урушга сафарбар қилиш режаси оммавий норозиликлар ва ҳатто ҳарбий комиссарни отиш билан қаршиланди. Ижтимоий тармоқдагиларнинг ёзишича, армияга ҳарбий тажрибаси йўқлар, қариялар ва ногиронларни ҳам чақиришмоқда.","Rossiyaning qo'shimcha 300 ming askarni urushga safarbar qilish rejasi ommaviy noroziliklar va hatto harbiy komissarni otish bilan qarshilandi. Ijtimoiy tarmoqdagilarning yozishicha, armiyaga harbiy tajribasi yo'qlar, qariyalar va nogironlarni ham chaqirishmoqda.","Rossiyaning qo'shimcha 300 000 askarni urushga safarbar qilish rejasi ommaviy noroziliklar va hatto harbiy komissarni otish bilan qarshilandi. Ijtimoiy tarmoqdagilarning yozishicha, armiyaga harbiy tajribasi yo'qlar, qariyalar va nogironlarni ham chaqirishmoqda.",rossiyaning qo'shimcha uch yuz ming askarni urushga safarbar qilish rejasi ommaviy noroziliklar va hatto harbiy komissarni otish bilan qarshilandi ijtimoiy tarmoqdagilarning yozishicha armiyaga harbiy tajribasi yo'qlar qariyalar va nogironlarni ham chaqirishmoqda,rossiyaning qo'shimcha uch yuz ming askarni urushga safarbar qilish rejasi ommaviy noroziliklar va hatto harbiy komissarni otish bilan qarshilandi ijtimoiy tarmoqdagilarning yozishicha armiyaga harbiy tajribasi yo'qlar qariyalar va nogironlarni ham chaqirishmoqda,0.0,0.0,1.0,31,31,30
1571,1058-63.wav,train,23.309375,Москвада Толибон ҳаракати ва Афғонистон мустақил сиёсатчилардан ташкил топган ҳайъат вакилларининг учрашуви якунига етди. Томонлар ҳеч қандай келишувга эриша олмади. Учрашувда Афғонистон ҳукуматидан бирорта ҳам вакил иштирок этмади.,Moskvada Tolibon harakati va Afg'oniston mustaqil siyosatchilardan tashkil topgan hay'at vakillarining uchrashuvi yakuniga yetdi. Tomonlar hech qanday kelishuvga erisha olmadi. Uchrashuvda Afg'oniston hukumatidan birorta ham vakil ishtirok etmadi.,Moskvada Tolibon harakati va Afg'oniston mustaqil siyosatchilardan tashkil topgan hay'at vakillarining uchrashuvi yakuniga yetdi. Tomonlar hech qanday kelishuvga erisha olmadi. Uchrashuvda Afg'oniston hukumatidan birorta ham vakil ishtirok etmadi.,moskvada tolibon harakati va afg'oniston mustaqil siyosatchilardan tashkil topgan hay'at vakillarining uchrashuvi yakuniga yetdi tomonlar hech qanday kelishuvga erisha olmadi uchrashuvda afg'oniston hukumatidan birorta ham vakil ishtirok etmadi,moskvada tolibon harakati va afg'oniston mustaqil siyosatchilardan tashkil topgan hay'at vakillarining uchrashuvi yakuniga yetdi tomonlar hech qanday kelishuvga erisha olmadi uchrashuvda afg'oniston hukumatidan birorta ham vakil ishtirok etmadi,0.0,0.0,1.0,28,28,28
1572,1062-33.wav,train,17.7096875,"Украина Бош прокуратураси сайтида маълум қилинишича, ""Выборы"" электрон тизими ва Марказий сайлов комиссияси сайтидаги муаммолар туфайли Верховная Рада сайловида берилган овозлар қўлда саналади.","Ukraina Bosh prokuraturasi saytida ma'lum qilinishicha, ""Vibori"" elektron tizimi va Markaziy saylov komissiyasi saytidagi muammolar tufayli Verxovnaya Rada saylovida berilgan ovozlar qo'lda sanaladi.","Ukraina Bosh prokuraturasi saytida ma'lum qilinishicha, ""Vibori"" elektron tizimi va Markaziy saylov komissiyasi saytidagi muammolar tufayli Verxovnaya Rada saylovida berilgan ovozlar qo'lda sanaladi.",ukraina bosh prokuraturasi saytida ma'lum qilinishicha vibori elektron tizimi va markaziy saylov komissiyasi saytidagi muammolar tufayli verxovnaya rada saylovida berilgan ovozlar qo'lda sanaladi,ukraina bosh prokuraturasi saytida ma'lum qilinishicha vibori elektron tizimi va markaziy saylov komissiyasi saytidagi muammolar tufayli verxovnaya rada saylovida berilgan ovozlar qo'lda sanaladi,0.0,0.0,1.0,23,23,23
1573,1011-65.wav,train,7.1358125,Орадан ўтган 13 йил унинг қиёфасида ўз изини қолдирди.,Oradan o'tgan 13 yil uning qiyofasida o'z izini qoldirdi.,Oradan o'tgan 13 yil uning qiyofasida o'z izini qoldirdi.,oradan o'tgan o'n uch yil uning qiyofasida o'z izini qoldirdi,oradan o'tgan o'n uch yil uning qiyofasida o'z izini qoldirdi,0.0,0.0,1.0,10,10,9
1576,1008-07.wav,train,8.62675,Бугун тонгда Ғазо яна портлаш садолари ичида қолган.,Bugun tongda G'azo yana portlash sadolari ichida qolgan.,Bugun tongda G'azo yana portlash sadolari ichida qolgan.,bugun tongda g'azo yana portlash sadolari ichida qolgan,bugun tongda g'azo yana portlash sadolari ichida qolgan,0.0,0.0,1.0,8,8,8
1577,1068-52.wav,train,10.931375,"Россияда бир гуруҳ ўзбекистонлик аёллар иш излаб алданиб, Чеченистонга олиб кетилади.","Rossiyada bir guruh o'zbekistonlik ayollar ish izlab aldanib, Chechenistonga olib ketiladi.","Rossiyada bir guruh o'zbekistonlik ayollar ish izlab aldanib, Chechenistonga olib ketiladi.",rossiyada bir guruh o'zbekistonlik ayollar ish izlab aldanib chechenistonga olib ketiladi,rossiyada bir guruh o'zbekistonlik ayollar ish izlab aldanib chechenistonga olib ketiladi,0.0,0.0,1.0,11,11,11
1578,1034-90.wav,train,17.641,Хитой ҳукуматига яқин инглиз тилидаги Global Times газетаси Оқ Уй сайтида жойлаштирилгани даъво қилинган петиция ҳақидаги мақолани чоп этди.,Xitoy hukumatiga yaqin ingliz tilidagi Global Times gazetasi Oq Uy saytida joylashtirilgani da'vo qilingan petitsiya haqidagi maqolani chop etdi.,"Xitoy hukumatiga yaqin ingliz tilidagi ""Global Times"" gazetasi Oq uy saytida joylashtirilgani da'vo qilingan petitsiya haqidagi maqolani chop etdi.",xitoy hukumatiga yaqin ingliz tilidagi global times gazetasi oq uy saytida joylashtirilgani da'vo qilingan petitsiya haqidagi maqolani chop etdi,xitoy hukumatiga yaqin ingliz tilidagi global times gazetasi oq uy saytida joylashtirilgani da'vo qilingan petitsiya haqidagi maqolani chop etdi,0.0,0.0,1.0,19,19,19
1582,1042-07.wav,train,13.71475,БМТнинг Дин ва эътиқод эркинлиги масаласи бўйича махсус маърузачиси Аҳмад Шаҳид Ўзбекистондаги вазият билан танишиб ана шундай хулосага келган.,BMTning Din va e'tiqod erkinligi masalasi bo'yicha maxsus ma'ruzachisi Ahmad Shahid O'zbekistondagi vaziyat bilan tanishib ana shunday xulosaga kelgan.,"BMTning din va e'tiqod erkinligi masalasi bo'yicha maxsus ma'ruzachisi Ahmad Shahid O'zbekistondagi vaziyat bilan tanishib, ana shunday xulosaga kelgan.",bmtning din va e'tiqod erkinligi masalasi bo'yicha maxsus ma'ruzachisi ahmad shahid o'zbekistondagi vaziyat bilan tanishib ana shunday xulosaga kelgan,bmtning din va e'tiqod erkinligi masalasi bo'yicha maxsus ma'ruzachisi ahmad shahid o'zbekistondagi vaziyat bilan tanishib ana shunday xulosaga kelgan,0.0,0.0,1.0,19,19,19
1584,1062-18.wav,train,8.08525,Бундан роппа-роса чорак аср муқаддам Ўзбекистон ўз мустақиллигини эълон қилган эди.,Bundan roppa-rosa chorak asr muqaddam O'zbekiston o'z mustaqilligini e'lon qilgan edi.,Bundan roppa-rosa chorak asr muqaddam O'zbekiston o'z mustaqilligini e'lon qilgan edi.,bundan roppa-rosa chorak asr muqaddam o'zbekiston o'z mustaqilligini e'lon qilgan edi,bundan roppa-rosa chorak asr muqaddam o'zbekiston o'z mustaqilligini e'lon qilgan edi,0.0,0.0,1.0,11,11,11
1585,1052-64.wav,train,12.39,Украина парламенти мухолифати ва Президент Янукович мамлакатдаги сиёсий инқирозни бартараф қилиш бўйича келишувни имзолаганлар.,Ukraina parlamenti muxolifati va Prezident Yanukovich mamlakatdagi siyosiy inqirozni bartaraf qilish bo'yicha kelishuvni imzolaganlar.,"Ukraina parlamenti, muxolifati va Prezident Yanukovich mamlakatdagi siyosiy inqirozni bartaraf qilish bo'yicha kelishuvni imzolaganlar.",ukraina parlamenti muxolifati va prezident yanukovich mamlakatdagi siyosiy inqirozni bartaraf qilish bo'yicha kelishuvni imzolaganlar,ukraina parlamenti muxolifati va prezident yanukovich mamlakatdagi siyosiy inqirozni bartaraf qilish bo'yicha kelishuvni imzolaganlar,0.0,0.0,1.0,14,14,14
1586,1055-107.wav,train,16.9,"Ўзбекистон Ички ишлар идоралари ходимлари журналистларнинг ижтимоий тармоқлардаги изоҳлари учун уларнинг ота-оналарини сўроқ қилди, деб ёзмоқда ""Газета.uz"".","O'zbekiston Ichki ishlar idoralari xodimlari jurnalistlarning ijtimoiy tarmoqlardagi izohlari uchun ularning ota-onalarini so'roq qildi, deb yozmoqda ""Gazeta.uz"".","O'zbekiston ichki ishlar idoralari xodimlari jurnalistlarning ijtimoiy tarmoqlardagi izohlari uchun ularning ota-onalarini so'roq qildi, deb yozmoqda gazeta.uz.",o'zbekiston ichki ishlar idoralari xodimlari jurnalistlarning ijtimoiy tarmoqlardagi izohlari uchun ularning ota-onalarini so'roq qildi deb yozmoqda gazeta uz,o'zbekiston ichki ishlar idoralari xodimlari jurnalistlarning ijtimoiy tarmoqlardagi izohlari uchun ularning ota-onalarini so'roq qildi deb yozmoqda gazeta uz,0.0,0.0,1.0,18,18,17
1587,1065-80.wav,train,10.7989375,Бугунги ташрифим Ўзбекистондаги янги сиёсатни тўлиқ қўллаб-қувватлашимизнинг ифодасидир.,Bugungi tashrifim O'zbekistondagi yangi siyosatni to'liq qo'llab-quvvatlashimizning ifodasidir.,Bugungi tashrifim O'zbekistondagi yangi siyosatni to'liq qo'llab-quvvatlashimizning ifodasidir.,bugungi tashrifim o'zbekistondagi yangi siyosatni to'liq qo'llab-quvvatlashimizning ifodasidir,bugungi tashrifim o'zbekistondagi yangi siyosatni to'liq qo'llab-quvvatlashimizning ifodasidir,0.0,0.0,1.0,8,8,8
1591,1056-13.wav,train,13.77775,Ўзбекистон президенти Ислом Каримов дунёда тобора кучайиб бораётган таҳдид ва қарама-қаршиликлардан огоҳлантирган.,O'zbekiston prezidenti Islom Karimov dunyoda tobora kuchayib borayotgan tahdid va qarama-qarshiliklardan ogohlantirgan.,O'zbekiston Prezidenti Islom Karimov dunyoda tobora kuchayib borayotgan tahdid va qarama-qarshiliklardan ogohlantirgan.,o'zbekiston prezidenti islom karimov dunyoda tobora kuchayib borayotgan tahdid va qarama-qarshiliklardan ogohlantirgan,o'zbekiston prezidenti islom karimov dunyoda tobora kuchayib borayotgan tahdid va qarama-qarshiliklardan ogohlantirgan,0.0,0.0,1.0,12,12,12
