path,chunk_path,duration,chunk_index
00006251.wav,00006251_0.wav,5.84,0
00006251.wav,00006251_1.wav,13.12,1
00006251.wav,00006251_2.wav,7.44,2
00006252.wav,00006252_0.wav,28.49,0
00006254.wav,00006254_0.wav,16.79,0
00006254.wav,00006254_1.wav,8.88,1
00006256.wav,00006256_0.wav,7.79,0
00006256.wav,00006256_1.wav,8.7,1
00006256.wav,00006256_2.wav,9.12,2
00006253.wav,00006253_0.wav,17.6,0
00006253.wav,00006253_1.wav,10.46,1
00006258.wav,00006258_0.wav,24.58,0
00006259.wav,00006259_0.wav,14.55,0
00006259.wav,00006259_1.wav,8.26,1
00006255.wav,00006255_0.wav,14.37,0
00006255.wav,00006255_1.wav,12.51,1
00006257.wav,00006257_0.wav,12.18,0
00006257.wav,00006257_1.wav,13.85,1
00006260.wav,00006260_0.wav,15.42,0
00006267.wav,00006267_0.wav,14.98,0
00006264.wav,00006264_0.wav,9.62,0
00006264.wav,00006264_1.wav,11.16,1
00006263.wav,00006263_0.wav,9.54,0
00006263.wav,00006263_1.wav,14.14,1
00006262.wav,00006262_0.wav,6.94,0
00006262.wav,00006262_1.wav,14.48,1
00006265.wav,00006265_0.wav,9.34,0
00006265.wav,00006265_1.wav,18.46,1
00006261.wav,00006261_0.wav,20.34,0
00006261.wav,00006261_1.wav,6.75,1
00006268.wav,00006268_0.wav,13.83,0
00006268.wav,00006268_1.wav,12.72,1
00006272.wav,00006272_0.wav,14.58,0
00006272.wav,00006272_1.wav,8.94,1
00006269.wav,00006269_0.wav,13.7,0
00006269.wav,00006269_1.wav,12.88,1
00006273.wav,00006273_0.wav,16.29,0
00006274.wav,00006274_0.wav,21.93,0
00006270.wav,00006270_0.wav,25.6,0
00006271.wav,00006271_0.wav,12.5,0
00006271.wav,00006271_1.wav,15.58,1
00006275.wav,00006275_0.wav,10.93,0
00006275.wav,00006275_1.wav,14.07,1
00006279.wav,00006279_0.wav,10.14,0
00006279.wav,00006279_1.wav,5.5,1
00006281.wav,00006281_0.wav,14.42,0
00006281.wav,00006281_1.wav,6.67,1
00006277.wav,00006277_0.wav,11.92,0
00006277.wav,00006277_1.wav,13.31,1
00006276.wav,00006276_0.wav,8.06,0
00006276.wav,00006276_1.wav,13.26,1
00006276.wav,00006276_2.wav,6.89,2
00006278.wav,00006278_0.wav,28.48,0
00006282.wav,00006282_0.wav,8.34,0
00006282.wav,00006282_1.wav,14.15,1
00006280.wav,00006280_0.wav,9.2,0
00006280.wav,00006280_1.wav,12.52,1
00006280.wav,00006280_2.wav,4.8,2
00006284.wav,00006284_0.wav,12.21,0
00006284.wav,00006284_1.wav,13.0,1
00006283.wav,00006283_0.wav,9.48,0
00006283.wav,00006283_1.wav,11.01,1
00006283.wav,00006283_2.wav,5.91,2
00006288.wav,00006288_0.wav,13.12,0
00006288.wav,00006288_1.wav,5.04,1
00006286.wav,00006286_0.wav,24.24,0
00006285.wav,00006285_0.wav,14.06,0
00006285.wav,00006285_1.wav,8.4,1
00006289.wav,00006289_0.wav,14.91,0
00006289.wav,00006289_1.wav,5.23,1
00006290.wav,00006290_0.wav,8.99,0
00006290.wav,00006290_1.wav,15.14,1
00006291.wav,00006291_0.wav,22.85,0
00006293.wav,00006293_0.wav,13.14,0
00006293.wav,00006293_1.wav,5.88,1
00006292.wav,00006292_0.wav,13.52,0
00006292.wav,00006292_1.wav,12.68,1
00006294.wav,00006294_0.wav,28.47,0
00006295.wav,00006295_0.wav,9.87,0
00006295.wav,00006295_1.wav,16.76,1
00006296.wav,00006296_0.wav,17.57,0
00006298.wav,00006298_0.wav,12.07,0
00006298.wav,00006298_1.wav,7.57,1
00006297.wav,00006297_0.wav,28.47,0
00006301.wav,00006301_0.wav,28.46,0
00006299.wav,00006299_0.wav,11.89,0
00006299.wav,00006299_1.wav,10.96,1
00006302.wav,00006302_0.wav,10.91,0
00006302.wav,00006302_1.wav,15.97,1
00006305.wav,00006305_0.wav,6.01,0
00006305.wav,00006305_1.wav,11.03,1
00006305.wav,00006305_2.wav,5.34,2
00006303.wav,00006303_0.wav,28.48,0
00006300.wav,00006300_0.wav,8.16,0
00006300.wav,00006300_1.wav,13.39,1
00006300.wav,00006300_2.wav,5.71,2
00006304.wav,00006304_0.wav,10.95,0
00006304.wav,00006304_1.wav,17.38,1
00006308.wav,00006308_0.wav,21.83,0
00006310.wav,00006310_0.wav,10.53,0
00006310.wav,00006310_1.wav,8.13,1
00006306.wav,00006306_0.wav,28.32,0
00006314.wav,00006314_0.wav,8.4,0
00006314.wav,00006314_1.wav,8.24,1
00006309.wav,00006309_0.wav,23.77,0
00006311.wav,00006311_0.wav,11.27,0
00006311.wav,00006311_1.wav,16.98,1
00006312.wav,00006312_0.wav,28.42,0
00006313.wav,00006313_0.wav,15.93,0
00006313.wav,00006313_1.wav,12.48,1
00006315.wav,00006315_0.wav,22.43,0
00006317.wav,00006317_0.wav,17.89,0
00006317.wav,00006317_1.wav,10.48,1
00006316.wav,00006316_0.wav,19.73,0
00006316.wav,00006316_1.wav,8.67,1
00006321.wav,00006321_0.wav,24.65,0
00006320.wav,00006320_0.wav,10.47,0
00006320.wav,00006320_1.wav,17.97,1
00006318.wav,00006318_0.wav,12.29,0
00006318.wav,00006318_1.wav,16.02,1
00006323.wav,00006323_0.wav,10.45,0
00006323.wav,00006323_1.wav,18.04,1
00006322.wav,00006322_0.wav,17.7,0
00006322.wav,00006322_1.wav,10.72,1
00006326.wav,00006326_0.wav,28.5,0
00006325.wav,00006325_0.wav,28.47,0
00006328.wav,00006328_0.wav,28.47,0
00006329.wav,00006329_0.wav,28.46,0
00006327.wav,00006327_0.wav,28.47,0
00006331.wav,00006331_0.wav,28.49,0
00006330.wav,00006330_0.wav,28.4,0
00006334.wav,00006334_0.wav,15.53,0
00006332.wav,00006332_0.wav,17.43,0
00006332.wav,00006332_1.wav,7.29,1
00006333.wav,00006333_0.wav,25.29,0
00006336.wav,00006336_0.wav,15.0,0
00006336.wav,00006336_1.wav,6.12,1
00006338.wav,00006338_0.wav,14.62,0
00006338.wav,00006338_1.wav,11.64,1
00006339.wav,00006339_0.wav,14.8,0
00006339.wav,00006339_1.wav,5.12,1
00006337.wav,00006337_0.wav,10.39,0
00006337.wav,00006337_1.wav,17.87,1
00006341.wav,00006341_0.wav,13.73,0
00006341.wav,00006341_1.wav,8.95,1
00006340.wav,00006340_0.wav,14.38,0
00006340.wav,00006340_1.wav,4.88,1
00006344.wav,00006344_0.wav,17.73,0
00006342.wav,00006342_0.wav,4.47,0
00006342.wav,00006342_1.wav,15.19,1
00006345.wav,00006345_0.wav,12.86,0
00006345.wav,00006345_1.wav,9.82,1
00006346.wav,00006346_0.wav,13.76,0
00006346.wav,00006346_1.wav,5.38,1
00006348.wav,00006348_0.wav,17.28,0
00006347.wav,00006347_0.wav,18.07,0
00006349.wav,00006349_0.wav,11.58,0
00006349.wav,00006349_1.wav,8.18,1
00006351.wav,00006351_0.wav,12.8,0
00006351.wav,00006351_1.wav,10.12,1
00006352.wav,00006352_0.wav,12.7,0
00006352.wav,00006352_1.wav,13.95,1
00006350.wav,00006350_0.wav,17.04,0
00006353.wav,00006353_0.wav,28.18,0
00006354.wav,00006354_0.wav,14.61,0
00006354.wav,00006354_1.wav,13.3,1
00006355.wav,00006355_0.wav,15.27,0
00006355.wav,00006355_1.wav,8.61,1
00006357.wav,00006357_0.wav,24.16,0
00006358.wav,00006358_0.wav,5.06,0
00006358.wav,00006358_1.wav,13.3,1
00006356.wav,00006356_0.wav,8.52,0
00006356.wav,00006356_1.wav,10.77,1
00006356.wav,00006356_2.wav,8.04,2
00006362.wav,00006362_0.wav,12.19,0
00006362.wav,00006362_1.wav,9.48,1
00006361.wav,00006361_0.wav,13.79,0
00006361.wav,00006361_1.wav,13.76,1
00006363.wav,00006363_0.wav,4.16,0
00006363.wav,00006363_1.wav,12.85,1
00006360.wav,00006360_0.wav,28.47,0
00006365.wav,00006365_0.wav,23.72,0
00006367.wav,00006367_0.wav,15.2,0
00006367.wav,00006367_1.wav,12.02,1
00006370.wav,00006370_0.wav,25.34,0
00006364.wav,00006364_0.wav,13.06,0
00006364.wav,00006364_1.wav,12.21,1
00006372.wav,00006372_0.wav,13.64,0
00006372.wav,00006372_1.wav,5.72,1
00006371.wav,00006371_0.wav,14.68,0
00006371.wav,00006371_1.wav,5.91,1
00006369.wav,00006369_0.wav,11.9,0
00006369.wav,00006369_1.wav,14.3,1
00006373.wav,00006373_0.wav,19.27,0
00006373.wav,00006373_1.wav,4.59,1
00006374.wav,00006374_0.wav,10.13,0
00006374.wav,00006374_1.wav,15.75,1
00006376.wav,00006376_0.wav,24.42,0
00006375.wav,00006375_0.wav,13.16,0
00006375.wav,00006375_1.wav,11.13,1
00006378.wav,00006378_0.wav,10.42,0
00006378.wav,00006378_1.wav,7.48,1
00006379.wav,00006379_0.wav,12.85,0
00006379.wav,00006379_1.wav,8.5,1
00006380.wav,00006380_0.wav,12.8,0
00006380.wav,00006380_1.wav,10.05,1
00006381.wav,00006381_0.wav,12.73,0
00006381.wav,00006381_1.wav,12.72,1
00006382.wav,00006382_0.wav,7.82,0
00006382.wav,00006382_1.wav,17.91,1
00006384.wav,00006384_0.wav,13.11,0
00006384.wav,00006384_1.wav,10.54,1
00006383.wav,00006383_0.wav,24.92,0
00006386.wav,00006386_0.wav,10.59,0
00006386.wav,00006386_1.wav,14.91,1
00006385.wav,00006385_0.wav,14.68,0
00006385.wav,00006385_1.wav,11.29,1
00006388.wav,00006388_0.wav,24.73,0
00006389.wav,00006389_0.wav,15.63,0
00006387.wav,00006387_0.wav,19.33,0
00006387.wav,00006387_1.wav,7.38,1
00006390.wav,00006390_0.wav,18.88,0
00006392.wav,00006392_0.wav,14.8,0
00006392.wav,00006392_1.wav,10.0,1
00006395.wav,00006395_0.wav,27.5,0
00006391.wav,00006391_0.wav,6.57,0
00006391.wav,00006391_1.wav,14.62,1
00006391.wav,00006391_2.wav,4.58,2
00006399.wav,00006399_0.wav,12.33,0
00006399.wav,00006399_1.wav,8.69,1
00006393.wav,00006393_0.wav,10.09,0
00006393.wav,00006393_1.wav,14.99,1
00006398.wav,00006398_0.wav,13.45,0
00006398.wav,00006398_1.wav,12.61,1
00006396.wav,00006396_0.wav,19.62,0
00006396.wav,00006396_1.wav,6.44,1
00006397.wav,00006397_0.wav,14.24,0
00006397.wav,00006397_1.wav,12.21,1
00006400.wav,00006400_0.wav,11.99,0
00006400.wav,00006400_1.wav,5.4,1
00006401.wav,00006401_0.wav,16.7,0
00006404.wav,00006404_0.wav,17.03,0
00006404.wav,00006404_1.wav,10.21,1
00006406.wav,00006406_0.wav,10.07,0
00006406.wav,00006406_1.wav,6.15,1
00006406.wav,00006406_2.wav,9.44,2
00006405.wav,00006405_0.wav,13.35,0
00006405.wav,00006405_1.wav,8.99,1
00006409.wav,00006409_0.wav,18.36,0
00006402.wav,00006402_0.wav,14.6,0
00006402.wav,00006402_1.wav,9.44,1
00006410.wav,00006410_0.wav,16.43,0
00006410.wav,00006410_1.wav,4.48,1
00006408.wav,00006408_0.wav,14.54,0
00006408.wav,00006408_1.wav,7.05,1
00006407.wav,00006407_0.wav,9.27,0
00006407.wav,00006407_1.wav,9.37,1
00006407.wav,00006407_2.wav,8.26,2
00006417.wav,00006417_0.wav,16.88,0
00006411.wav,00006411_0.wav,28.31,0
00006412.wav,00006412_0.wav,28.36,0
00006415.wav,00006415_0.wav,19.14,0
00006415.wav,00006415_1.wav,9.27,1
00006419.wav,00006419_0.wav,28.22,0
00006414.wav,00006414_0.wav,28.46,0
00006420.wav,00006420_0.wav,28.45,0
00006416.wav,00006416_0.wav,28.4,0
00006422.wav,00006422_0.wav,6.05,0
00006422.wav,00006422_1.wav,11.44,1
00006422.wav,00006422_2.wav,8.38,2
00006421.wav,00006421_0.wav,12.99,0
00006421.wav,00006421_1.wav,12.09,1
00006423.wav,00006423_0.wav,14.19,0
00006423.wav,00006423_1.wav,6.35,1
00006425.wav,00006425_0.wav,14.7,0
00006425.wav,00006425_1.wav,12.51,1
00006424.wav,00006424_0.wav,16.86,0
00006424.wav,00006424_1.wav,9.04,1
00006427.wav,00006427_0.wav,13.04,0
00006427.wav,00006427_1.wav,6.96,1
00006426.wav,00006426_0.wav,13.19,0
00006426.wav,00006426_1.wav,11.82,1
00006428.wav,00006428_0.wav,13.59,0
00006428.wav,00006428_1.wav,9.86,1
00006430.wav,00006430_0.wav,10.8,0
00006430.wav,00006430_1.wav,6.65,1
00006429.wav,00006429_0.wav,13.33,0
00006429.wav,00006429_1.wav,8.87,1
00006436.wav,00006436_0.wav,17.63,0
00006433.wav,00006433_0.wav,10.23,0
00006433.wav,00006433_1.wav,14.77,1
00006432.wav,00006432_0.wav,14.11,0
00006432.wav,00006432_1.wav,10.54,1
00006438.wav,00006438_0.wav,5.22,0
00006438.wav,00006438_1.wav,10.82,1
00006437.wav,00006437_0.wav,13.86,0
00006437.wav,00006437_1.wav,5.26,1
00006434.wav,00006434_0.wav,11.36,0
00006434.wav,00006434_1.wav,14.84,1
00006439.wav,00006439_0.wav,18.18,0
00006439.wav,00006439_1.wav,10.15,1
00006440.wav,00006440_0.wav,5.08,0
00006440.wav,00006440_1.wav,16.52,1
00006441.wav,00006441_0.wav,15.94,0
00006441.wav,00006441_1.wav,5.99,1
00006445.wav,00006445_0.wav,5.33,0
00006445.wav,00006445_1.wav,18.63,1
00006443.wav,00006443_0.wav,13.62,0
00006443.wav,00006443_1.wav,12.19,1
00006442.wav,00006442_0.wav,17.72,0
00006442.wav,00006442_1.wav,7.45,1
00006447.wav,00006447_0.wav,10.95,0
00006447.wav,00006447_1.wav,10.61,1
00006444.wav,00006444_0.wav,14.75,0
00006444.wav,00006444_1.wav,9.6,1
00006446.wav,00006446_0.wav,14.95,0
00006446.wav,00006446_1.wav,5.53,1
00006449.wav,00006449_0.wav,12.89,0
00006449.wav,00006449_1.wav,10.03,1
00006448.wav,00006448_0.wav,5.33,0
00006448.wav,00006448_1.wav,11.3,1
00006448.wav,00006448_2.wav,10.12,2
00006450.wav,00006450_0.wav,11.91,0
00006450.wav,00006450_1.wav,13.91,1
00006451.wav,00006451_0.wav,9.98,0
00006451.wav,00006451_1.wav,10.95,1
00006451.wav,00006451_2.wav,7.16,2
00006453.wav,00006453_0.wav,17.33,0
00006453.wav,00006453_1.wav,7.12,1
00006452.wav,00006452_0.wav,13.56,0
00006452.wav,00006452_1.wav,8.98,1
00006455.wav,00006455_0.wav,12.12,0
00006455.wav,00006455_1.wav,12.09,1
00006456.wav,00006456_0.wav,9.09,0
00006456.wav,00006456_1.wav,16.2,1
00006457.wav,00006457_0.wav,13.77,0
00006457.wav,00006457_1.wav,11.71,1
00006458.wav,00006458_0.wav,11.24,0
00006458.wav,00006458_1.wav,14.79,1
00006459.wav,00006459_0.wav,12.71,0
00006459.wav,00006459_1.wav,15.54,1
00006460.wav,00006460_0.wav,13.84,0
00006460.wav,00006460_1.wav,11.57,1
00006461.wav,00006461_0.wav,12.06,0
00006461.wav,00006461_1.wav,11.49,1
00006462.wav,00006462_0.wav,9.29,0
00006462.wav,00006462_1.wav,7.99,1
00006462.wav,00006462_2.wav,9.09,2
00006464.wav,00006464_0.wav,6.78,0
00006464.wav,00006464_1.wav,19.81,1
00006463.wav,00006463_0.wav,12.35,0
00006463.wav,00006463_1.wav,10.62,1
00006465.wav,00006465_0.wav,15.28,0
00006465.wav,00006465_1.wav,8.89,1
00006466.wav,00006466_0.wav,12.55,0
00006466.wav,00006466_1.wav,8.16,1
00006467.wav,00006467_0.wav,4.52,0
00006467.wav,00006467_1.wav,12.99,1
00006467.wav,00006467_2.wav,10.83,2
00006468.wav,00006468_0.wav,24.31,0
00006468.wav,00006468_1.wav,4.09,1
00006469.wav,00006469_0.wav,14.9,0
00006469.wav,00006469_1.wav,8.39,1
00006471.wav,00006471_0.wav,8.5,0
00006471.wav,00006471_1.wav,8.54,1
00006474.wav,00006474_0.wav,19.34,0
00006470.wav,00006470_0.wav,12.38,0
00006470.wav,00006470_1.wav,10.93,1
00006472.wav,00006472_0.wav,16.14,0
00006472.wav,00006472_1.wav,10.55,1
00006476.wav,00006476_0.wav,14.53,0
00006473.wav,00006473_0.wav,6.35,0
00006473.wav,00006473_1.wav,20.05,1
00006478.wav,00006478_0.wav,10.78,0
00006478.wav,00006478_1.wav,11.09,1
00006475.wav,00006475_0.wav,14.7,0
00006475.wav,00006475_1.wav,9.21,1
00006477.wav,00006477_0.wav,23.12,0
00006477.wav,00006477_1.wav,5.05,1
00006480.wav,00006480_0.wav,13.28,0
00006480.wav,00006480_1.wav,10.07,1
00006481.wav,00006481_0.wav,11.34,0
00006481.wav,00006481_1.wav,13.04,1
00006482.wav,00006482_0.wav,12.23,0
00006482.wav,00006482_1.wav,8.57,1
00006479.wav,00006479_0.wav,12.9,0
00006479.wav,00006479_1.wav,14.39,1
00006484.wav,00006484_0.wav,14.05,0
00006484.wav,00006484_1.wav,6.39,1
00006483.wav,00006483_0.wav,7.65,0
00006483.wav,00006483_1.wav,15.18,1
00006485.wav,00006485_0.wav,13.64,0
00006485.wav,00006485_1.wav,7.47,1
00006488.wav,00006488_0.wav,14.11,0
00006488.wav,00006488_1.wav,4.57,1
00006486.wav,00006486_0.wav,13.55,0
00006486.wav,00006486_1.wav,11.36,1
00006491.wav,00006491_0.wav,13.15,0
00006491.wav,00006491_1.wav,5.72,1
00006487.wav,00006487_0.wav,10.59,0
00006487.wav,00006487_1.wav,13.17,1
00006492.wav,00006492_0.wav,6.01,0
00006492.wav,00006492_1.wav,12.16,1
00006492.wav,00006492_2.wav,8.66,2
00006490.wav,00006490_0.wav,11.33,0
00006490.wav,00006490_1.wav,15.19,1
00006489.wav,00006489_0.wav,15.73,0
00006489.wav,00006489_1.wav,7.2,1
00006494.wav,00006494_0.wav,21.41,0
00006494.wav,00006494_1.wav,4.37,1
00006493.wav,00006493_0.wav,14.02,0
00006493.wav,00006493_1.wav,9.22,1
00006496.wav,00006496_0.wav,16.94,0
00006496.wav,00006496_1.wav,7.6,1
00006495.wav,00006495_0.wav,14.12,0
00006495.wav,00006495_1.wav,8.19,1
00006497.wav,00006497_0.wav,14.06,0
00006497.wav,00006497_1.wav,9.79,1
00006499.wav,00006499_0.wav,9.22,0
00006499.wav,00006499_1.wav,7.03,1
00006500.wav,00006500_0.wav,8.55,0
00006500.wav,00006500_1.wav,11.46,1
00006500.wav,00006500_2.wav,4.36,2
00006498.wav,00006498_0.wav,12.2,0
00006498.wav,00006498_1.wav,12.81,1
00006501.wav,00006501_0.wav,9.61,0
00006501.wav,00006501_1.wav,8.54,1
00006503.wav,00006503_0.wav,21.71,0
00006502.wav,00006502_0.wav,14.52,0
00006502.wav,00006502_1.wav,8.11,1
00006504.wav,00006504_0.wav,9.82,0
00006504.wav,00006504_1.wav,12.21,1
00006505.wav,00006505_0.wav,12.79,0
00006505.wav,00006505_1.wav,9.45,1
00006506.wav,00006506_0.wav,12.33,0
00006506.wav,00006506_1.wav,10.35,1
00006507.wav,00006507_0.wav,13.97,0
00006507.wav,00006507_1.wav,12.0,1
00006509.wav,00006509_0.wav,26.1,0
00006508.wav,00006508_0.wav,14.76,0
00006508.wav,00006508_1.wav,4.75,1
00006510.wav,00006510_0.wav,13.47,0
00006510.wav,00006510_1.wav,8.99,1
00006513.wav,00006513_0.wav,12.14,0
00006513.wav,00006513_1.wav,9.56,1
00006514.wav,00006514_0.wav,16.91,0
00006512.wav,00006512_0.wav,4.05,0
00006512.wav,00006512_1.wav,13.18,1
00006512.wav,00006512_2.wav,9.44,2
00006518.wav,00006518_0.wav,16.06,0
00006515.wav,00006515_0.wav,10.53,0
00006515.wav,00006515_1.wav,10.37,1
00006516.wav,00006516_0.wav,11.34,0
00006516.wav,00006516_1.wav,13.05,1
00006517.wav,00006517_0.wav,13.24,0
00006517.wav,00006517_1.wav,12.01,1
00006520.wav,00006520_0.wav,13.94,0
00006520.wav,00006520_1.wav,12.85,1
00006521.wav,00006521_0.wav,13.91,0
00006521.wav,00006521_1.wav,10.54,1
00006524.wav,00006524_0.wav,10.49,0
00006524.wav,00006524_1.wav,9.82,1
00006525.wav,00006525_0.wav,14.05,0
00006525.wav,00006525_1.wav,6.87,1
00006523.wav,00006523_0.wav,13.27,0
00006523.wav,00006523_1.wav,12.28,1
00006527.wav,00006527_0.wav,13.74,0
00006527.wav,00006527_1.wav,10.47,1
00006526.wav,00006526_0.wav,12.56,0
00006526.wav,00006526_1.wav,13.63,1
00006529.wav,00006529_0.wav,13.25,0
00006529.wav,00006529_1.wav,10.45,1
00006528.wav,00006528_0.wav,11.92,0
00006528.wav,00006528_1.wav,14.91,1
00006530.wav,00006530_0.wav,13.86,0
00006530.wav,00006530_1.wav,7.63,1
00006533.wav,00006533_0.wav,11.98,0
00006533.wav,00006533_1.wav,6.56,1
00006531.wav,00006531_0.wav,9.23,0
00006531.wav,00006531_1.wav,16.23,1
00006532.wav,00006532_0.wav,7.67,0
00006532.wav,00006532_1.wav,10.05,1
00006532.wav,00006532_2.wav,5.11,2
00006535.wav,00006535_0.wav,12.77,0
00006535.wav,00006535_1.wav,13.47,1
00006536.wav,00006536_0.wav,25.41,0
00006537.wav,00006537_0.wav,13.04,0
00006537.wav,00006537_1.wav,9.07,1
00006538.wav,00006538_0.wav,14.04,0
00006538.wav,00006538_1.wav,12.01,1
00006539.wav,00006539_0.wav,12.31,0
00006539.wav,00006539_1.wav,7.3,1
00006540.wav,00006540_0.wav,13.45,0
00006540.wav,00006540_1.wav,12.91,1
00006542.wav,00006542_0.wav,13.11,0
00006542.wav,00006542_1.wav,11.24,1
00006541.wav,00006541_0.wav,14.85,0
00006541.wav,00006541_1.wav,11.36,1
00006548.wav,00006548_0.wav,17.02,0
00006543.wav,00006543_0.wav,8.58,0
00006543.wav,00006543_1.wav,15.27,1
00006546.wav,00006546_0.wav,10.51,0
00006546.wav,00006546_1.wav,11.19,1
00006546.wav,00006546_2.wav,4.62,2
00006547.wav,00006547_0.wav,12.17,0
00006547.wav,00006547_1.wav,8.7,1
00006544.wav,00006544_0.wav,11.76,0
00006544.wav,00006544_1.wav,11.02,1
00006550.wav,00006550_0.wav,12.34,0
00006550.wav,00006550_1.wav,5.91,1
00006549.wav,00006549_0.wav,10.09,0
00006549.wav,00006549_1.wav,11.33,1
00006551.wav,00006551_0.wav,7.85,0
00006551.wav,00006551_1.wav,7.9,1
00006555.wav,00006555_0.wav,13.38,0
00006553.wav,00006553_0.wav,12.43,0
00006553.wav,00006553_1.wav,6.78,1
00006556.wav,00006556_0.wav,14.36,0
00006556.wav,00006556_1.wav,8.93,1
00006552.wav,00006552_0.wav,6.77,0
00006552.wav,00006552_1.wav,10.01,1
00006552.wav,00006552_2.wav,8.98,2
00006557.wav,00006557_0.wav,14.95,0
00006557.wav,00006557_1.wav,7.11,1
00006558.wav,00006558_0.wav,11.07,0
00006558.wav,00006558_1.wav,12.48,1
00006562.wav,00006562_0.wav,10.99,0
00006562.wav,00006562_1.wav,9.98,1
00006561.wav,00006561_0.wav,11.42,0
00006561.wav,00006561_1.wav,15.89,1
00006559.wav,00006559_0.wav,14.91,0
00006559.wav,00006559_1.wav,11.32,1
00006565.wav,00006565_0.wav,12.37,0
00006565.wav,00006565_1.wav,6.89,1
00006566.wav,00006566_0.wav,12.77,0
00006566.wav,00006566_1.wav,7.06,1
00006564.wav,00006564_0.wav,7.63,0
00006564.wav,00006564_1.wav,7.4,1
00006564.wav,00006564_2.wav,9.38,2
00006568.wav,00006568_0.wav,18.93,0
00006567.wav,00006567_0.wav,11.13,0
00006567.wav,00006567_1.wav,15.72,1
00006571.wav,00006571_0.wav,18.59,0
00006569.wav,00006569_0.wav,14.45,0
00006569.wav,00006569_1.wav,11.77,1
00006573.wav,00006573_0.wav,6.01,0
00006573.wav,00006573_1.wav,15.58,1
00006570.wav,00006570_0.wav,11.87,0
00006570.wav,00006570_1.wav,14.72,1
00006574.wav,00006574_0.wav,14.54,0
00006574.wav,00006574_1.wav,10.96,1
00006572.wav,00006572_0.wav,17.69,0
00006575.wav,00006575_0.wav,14.02,0
00006575.wav,00006575_1.wav,12.63,1
00006576.wav,00006576_0.wav,13.22,0
00006576.wav,00006576_1.wav,10.48,1
00006580.wav,00006580_0.wav,18.73,0
00006578.wav,00006578_0.wav,14.98,0
00006578.wav,00006578_1.wav,9.29,1
00006577.wav,00006577_0.wav,28.45,0
00006581.wav,00006581_0.wav,10.01,0
00006581.wav,00006581_1.wav,13.23,1
00006579.wav,00006579_0.wav,8.06,0
00006579.wav,00006579_1.wav,15.71,1
00006582.wav,00006582_0.wav,28.46,0
00006585.wav,00006585_0.wav,28.49,0
00006583.wav,00006583_0.wav,28.49,0
00006587.wav,00006587_0.wav,28.25,0
00006586.wav,00006586_0.wav,28.45,0
00006588.wav,00006588_0.wav,28.19,0
00006589.wav,00006589_0.wav,28.34,0
00006591.wav,00006591_0.wav,28.48,0
00006590.wav,00006590_0.wav,28.47,0
00006594.wav,00006594_0.wav,28.45,0
00006592.wav,00006592_0.wav,28.32,0
00006595.wav,00006595_0.wav,28.48,0
00006593.wav,00006593_0.wav,28.49,0
00006596.wav,00006596_0.wav,28.48,0
00006597.wav,00006597_0.wav,28.35,0
00006598.wav,00006598_0.wav,28.49,0
00006599.wav,00006599_0.wav,28.48,0
00006600.wav,00006600_0.wav,28.43,0
00006601.wav,00006601_0.wav,28.48,0
00006602.wav,00006602_0.wav,28.46,0
00006608.wav,00006608_0.wav,23.88,0
00006603.wav,00006603_0.wav,28.48,0
00006607.wav,00006607_0.wav,17.56,0
00006607.wav,00006607_1.wav,9.36,1
00006605.wav,00006605_0.wav,28.49,0
00006609.wav,00006609_0.wav,28.49,0
00006610.wav,00006610_0.wav,13.32,0
00006614.wav,00006614_0.wav,21.96,0
00006615.wav,00006615_0.wav,28.48,0
00006612.wav,00006612_0.wav,28.49,0
00006613.wav,00006613_0.wav,28.49,0
00006611.wav,00006611_0.wav,28.47,0
00006616.wav,00006616_0.wav,28.49,0
00006617.wav,00006617_0.wav,28.38,0
00006618.wav,00006618_0.wav,28.46,0
00006620.wav,00006620_0.wav,28.44,0
00006621.wav,00006621_0.wav,28.39,0
00006623.wav,00006623_0.wav,28.49,0
00006624.wav,00006624_0.wav,28.38,0
00006622.wav,00006622_0.wav,28.5,0
00006627.wav,00006627_0.wav,28.49,0
00006628.wav,00006628_0.wav,20.46,0
00006628.wav,00006628_1.wav,7.63,1
00006629.wav,00006629_0.wav,28.41,0
00006633.wav,00006633_0.wav,28.47,0
00006631.wav,00006631_0.wav,28.48,0
00006634.wav,00006634_0.wav,13.24,0
00006634.wav,00006634_1.wav,15.17,1
00006632.wav,00006632_0.wav,11.38,0
00006632.wav,00006632_1.wav,17.11,1
00006636.wav,00006636_0.wav,13.85,0
00006636.wav,00006636_1.wav,14.38,1
00006637.wav,00006637_0.wav,21.86,0
00006638.wav,00006638_0.wav,28.14,0
00006639.wav,00006639_0.wav,28.43,0
00006644.wav,00006644_0.wav,28.28,0
00006642.wav,00006642_0.wav,6.94,0
00006642.wav,00006642_1.wav,21.4,1
00006640.wav,00006640_0.wav,28.17,0
00006645.wav,00006645_0.wav,28.47,0
00006648.wav,00006648_0.wav,28.18,0
00006646.wav,00006646_0.wav,28.46,0
00006647.wav,00006647_0.wav,28.47,0
00006649.wav,00006649_0.wav,28.49,0
