id,client_id,path,sentence_id,up_votes,down_votes,age,gender,type,duration,word_count,speaker_trust_score,sentence,predicted_sentence,ref_normalized,hyp_normalized,wer,cer,sequence_similarity,ref_word_count,hyp_word_count,path_wav,sentence_checked
2205,de96fef3b2bf96e5c187e736ccf5a71a30c7f14ff087349189f289f248da99f239249970bc52cb80844bee9647206c02a3c1944f4add0bf939e3886ffa10c139,common_voice_uz_32092962.mp3,4bd6fababc050ac1e200ec90a646c16042581944db9382ac9ea6c1495b4ea86f,0,1,,,other,4.21,4,0.3755,Jahongir Poziljonovning selfisidan uyaldim...,Jahongir Faziljonovning selfisidan uyaldim.,jahongir poziljonovning selfisidan uyaldim,jahongir faziljonovning selfisidan uyaldim,0.25,0.0476,0.9524,4,4,common_voice_uz_32092962.wav,
3311,82ac617f38275fa3c4edc3d1ba201a1e68aac2d81f1ab2478e49488ec9872fea773c748b87bf14203c3887e00a4c5564e62a9fd5a0f7c0aa2a03e096ab3e6ebd,common_voice_uz_36381486.mp3,8b1a8388ad1116b98ceae1c5cbca1d170393f0d4eb38e5c20cad93938704feb3,0,0,twenties,male_masculine,other,7.056,9,0.7219,"Ispaniyalik futbolchi Kamavinga, Musiala, Grinvud kabi futbolchilarni ortda qoldirgan","Ispaniyalik futbolchi Kamavinga, Musiala, Greenwood kabi futbolchilarni ortda qoldirgan.",ispaniyalik futbolchi kamavinga musiala grinvud kabi futbolchilarni ortda qoldirgan,ispaniyalik futbolchi kamavinga musiala greenwood kabi futbolchilarni ortda qoldirgan,0.1111,0.0602,0.9524,9,9,common_voice_uz_36381486.wav,
3014,b41a41c91ce4c5c50c99d7b0a3bfdf8d3fa086a3c2c2a35a3c25205d77bc7392077f91c97d10db46a2be1ed45f63f07dfd64b6b0f9673f1ced28e033f80771d7,common_voice_uz_33945267.mp3,770349eab2c55b08ed569ea17c0331f2ca87342a3f3b25e498b1602a4e250335,1,0,teens,male_masculine,other,6.192,7,0.4385,Kuyov ro'yxat yozilgan qog'ozni buklab-buklab cho'ntagiga suqdi.,Keyin ro'yxat yozilgan qog'ozni buklab-buklab cho'ntagiga suqdi.,kuyov ro'yxat yozilgan qog'ozni buklab-buklab cho'ntagiga suqdi,keyin ro'yxat yozilgan qog'ozni buklab-buklab cho'ntagiga suqdi,0.1429,0.0476,0.9524,7,7,common_voice_uz_33945267.wav,
3090,a108e9a417d932f144e13495edeaa452027af1d6ac407c160d15f0c85691191ecdf27b20757699994612a00fb252e5056576d137a639d4dfb2f186e1ac122878,common_voice_uz_34905683.mp3,7a578e5e7433f2b7b811a69101bc95591f6ac9e1ff04c02b2f2fe7661fa4828d,0,0,fourties,male_masculine,other,10.476,11,0.4385,Yangi oilaning bosh vazifasi inson va grajdanni tarbiyalash vazifasi bo'lmog'i kerak.,Yangi oilaning bosh vazifasi inson va kurashdan tarbiyalash vazifasi bo'lmog'i kerak.,yangi oilaning bosh vazifasi inson va grajdanni tarbiyalash vazifasi bo'lmog'i kerak,yangi oilaning bosh vazifasi inson va kurashdan tarbiyalash vazifasi bo'lmog'i kerak,0.0909,0.0714,0.9524,11,11,common_voice_uz_34905683.wav,
1676,dab46604260ef2135422d974c6dbdb0f73e99d1ccc2e46245e206b3667a8d774041f08ebbfb8ec1a6f02cf8419e45d3ed0bf8cddf1f027ca19cec6e2b11bd7bc,common_voice_uz_31887853.mp3,2362f1c49dfa792e3395f04a2ec8b9ba8ec6181c33a2cfad8d4e6676074f4a78,0,0,teens,male_masculine,other,8.028,12,0.8302,"Aha, dafn qildik deng. Qo'yib keldik deganingizga biror nimani qo'yib kelibdimi debman.","Aha, da'vat qildik deng. Qo'yib keldik deganingizga biror nimani qo'yib keldimi debman.",aha dafn qildik deng qo'yib keldik deganingizga biror nimani qo'yib kelibdimi debman,aha da'vat qildik deng qo'yib keldik deganingizga biror nimani qo'yib keldimi debman,0.1667,0.0714,0.9524,12,12,common_voice_uz_31887853.wav,
882,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30258736.mp3,6e4c779f361f259ea6be1448658b781e3c7135a504bccec2ac765537b828b2dc,0,0,teens,male_masculine,other,8.28,9,0.7333,Cholu kampirlarning siyqalashgan xotiralaridan eski-tuskilarni qirtishlayverish ham jonga tegdi…,Cholu kampirlarning siypalashgan xotiralardan eski tuskilarni qirtishlayverib ham jonga tegdi.,cholu kampirlarning siyqalashgan xotiralaridan eski-tuskilarni qirtishlayverish ham jonga tegdi…,cholu kampirlarning siypalashgan xotiralardan eski tuskilarni qirtishlayverib ham jonga tegdi,0.6667,0.0625,0.9524,9,10,common_voice_uz_30258736.wav,
2741,0d444817c44e7d9094bad52e93daf31519cc1d428f31fc132c0acafe664d3b21be4652d96341fe598c12454cbb26a8e47eb09cf1ae8c63ec2d3a73bbdc2f9527,common_voice_uz_33317889.mp3,68e8e13e30b9af7bc3ecb984741459539ee4ad434189e5882c47fca34df62ecd,0,0,twenties,male_masculine,other,9.648,12,0.5805,"Xotin o'zini urgan eri bilan yarashib ketaveradi, sulhga chaqirgan qaynonasini esa ko'rolmaydi.",Xotin o'zini urgan eri bilan yarashib ketaveradi. Sovuqqa chaqirgan qaynonasini esa ko'ra olmaydi.,xotin o'zini urgan eri bilan yarashib ketaveradi sulhga chaqirgan qaynonasini esa ko'rolmaydi,xotin o'zini urgan eri bilan yarashib ketaveradi sovuqqa chaqirgan qaynonasini esa ko'ra olmaydi,0.25,0.0753,0.9524,12,13,common_voice_uz_33317889.wav,
850,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30252852.mp3,673b50cf8560ca6d1f28182fef21b12daffdb514c20ca82dbb68313608b27055,0,1,teens,male_masculine,other,8.316,9,0.7333,"Gapidan, Mirzaxo'jaboyni bevasi qaerga kelib qolganini bilmadi, qaerdaligini bilmadi.","Gapidan Mirzaxoja boyni bevosita qayerga kelib qolganini bilmadi, qayerdaligini bilmadi.",gapidan mirzaxo'jaboyni bevasi qaerga kelib qolganini bilmadi qaerdaligini bilmadi,gapidan mirzaxoja boyni bevosita qayerga kelib qolganini bilmadi qayerdaligini bilmadi,0.5556,0.0854,0.9524,9,10,common_voice_uz_30252852.wav,
565,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30146122.mp3,c31d260b6381984e0dcc51a2892d5f5cdd38acf82a61c9a1dd1ae86634e4c0bb,0,0,teens,male_masculine,other,8.928,11,0.7333,"Bundoq qilishgan edini takrorlayverishadi, takrorlayverishadi, faqat shu ma'nodagi tafsilotlarni topib aytaverishadi","Bundo qilishgan edi, ni takrorlayverishadi, takrorlayverishadi, faqat shu ma'noda tafsilotlarini topib aytib berishadi.",bundoq qilishgan edini takrorlayverishadi takrorlayverishadi faqat shu ma'nodagi tafsilotlarni topib aytaverishadi,bundo qilishgan edi ni takrorlayverishadi takrorlayverishadi faqat shu ma'noda tafsilotlarini topib aytib berishadi,0.6364,0.0789,0.952,11,13,common_voice_uz_30146122.wav,
2187,55b54a294a07e2921ab983f32db05ff6950b44c42f2b8aef80863645289f085bfe0d7fceba10a6f22e98d938584522c5a843014d8e54ea96a14362a58263c46b,common_voice_uz_32085559.mp3,49dad687d63e27248fdd87b34ac44dde85a325ef65323d79499b579fd5fccfeb,0,0,twenties,male_masculine,other,10.44,12,0.2801,Senat raisi Aholi tomonidan bildirilgan taklif va tanqidlar faoliyatimizni yo'naltiruvchi omilga aylandi,Senat raisi: Aholi tomonidan belgilangan taklif va tanqidlar faoliyatimizni yo'naltiruvchi omilga aylandi.,senat raisi aholi tomonidan bildirilgan taklif va tanqidlar faoliyatimizni yo'naltiruvchi omilga aylandi,senat raisi aholi tomonidan belgilangan taklif va tanqidlar faoliyatimizni yo'naltiruvchi omilga aylandi,0.0833,0.0481,0.9519,12,12,common_voice_uz_32085559.wav,
3476,accd3f4eb970de84b6733c2addd4565317fc2a6d7db667b70ac99c3e649235b11a9b3964dfe524ecbacf058482fe15fce59608ca365e6d9aed2b5e40732f702a,common_voice_uz_40406204.mp3,8cc268a57216343b0c7c15756f290e9cf0b627112bac3f40d896ef20de8d8b36,0,0,twenties,male_masculine,other,6.696,8,0.7412,Chekkagir chavandoz to'da chekkasida gir bo'lib poylab yuradi!,Chekka gir chavandoz ostida chekkasida gir bo'lib poylab yuradi.,chekkagir chavandoz to'da chekkasida gir bo'lib poylab yuradi,chekka gir chavandoz ostida chekkasida gir bo'lib poylab yuradi,0.375,0.082,0.9516,8,9,common_voice_uz_40406204.wav,
2441,1c6c020a982642fe7a5c0172b94df3a11bc6feca65c59c021209f9ff9903e02e336cb29135bfc6593b6c856a3d64ea95cda8669984ede781491c72181b1fe124,common_voice_uz_32263462.mp3,5a34bf6750b82837e7387233a1327f94702025d17df6c0ea3c2d5332289667c9,0,0,teens,male_masculine,other,8.496,6,0.4253,Afg'oniston Toliblar seriallarda ayollarni ko'rsatishni taqiqladi,Afg'oniston toliblar serialda ayolni ko'rsatishni taqiqladi.,afg'oniston toliblar seriallarda ayollarni ko'rsatishni taqiqladi,afg'oniston toliblar serialda ayolni ko'rsatishni taqiqladi,0.3333,0.0923,0.9516,6,6,common_voice_uz_32263462.wav,
1651,30e832f9e0b97160f11d9464dca83e3985968ccb8ef453950f4c9fe9f806f645011808aa0897f0823b1381a551e6b12ef7878d91e9e801f0005e85e33604e80e,common_voice_uz_31884078.mp3,21a9ef5e9e65188f81d406f0263459b526186ce80953acaab49697946e798444,0,0,teens,male_masculine,other,5.84,9,0.7156,"Odam yengilish bilan ma'rifatli bo'ladi, yanglishish bilan ― olim.",Odam yengilish bilan ma'rifatli bo'ladi. Yangilish bilan olim.,odam yengilish bilan ma'rifatli bo'ladi yanglishish bilan ― olim,odam yengilish bilan ma'rifatli bo'ladi yangilish bilan olim,0.2222,0.0781,0.9516,9,8,common_voice_uz_31884078.wav,
2853,ab983926d766e8755ec9acee1360c9dbdfd31315c1a9f5aa5f78cdaf7c016a894c0d9620f9f14fdf0432cc32445a0337b9c8965b4e863d9ce5446f6c7c1b8db8,common_voice_uz_33390854.mp3,6e2d401214b2bd24e8200451106c90f85c94dad3b03148978113d1d6e2adef62,0,0,,,other,8.82,11,0.8511,"Ilhom ko'ngilning hissiyotlarni jonli qabul qilishga, tushunchalarni tez fahmlashga bo'lgan rag'batidir.","Ilhom ko'ngilning his-tuyg'ularni jonli qabul qilishga, tushunchalarni tez fahmlashga bo'lgan rag'batidir.",ilhom ko'ngilning hissiyotlarni jonli qabul qilishga tushunchalarni tez fahmlashga bo'lgan rag'batidir,ilhom ko'ngilning his-tuyg'ularni jonli qabul qilishga tushunchalarni tez fahmlashga bo'lgan rag'batidir,0.0909,0.0588,0.9515,11,11,common_voice_uz_33390854.wav,
2725,70ffcf7ccf57779a0104ac1c08a63bcb330d3093f1dd62881d2e46aa1b96ee49aa758974f4dd38ce561274a97a294242d4a0d8c927f7936fc0fa96a43dcb4233,common_voice_uz_33298302.mp3,67e02f8819ec71e65061caf56628d0421fc3190f6e5323182023ca1f8c9fd34e,0,0,,,other,4.716,7,0.4093,O'rog'u kashkord yasadim odamlar bug'doy o'rsin deb.,"O'ro'g'i kashkort yasadim, odamlar bug'doy o'rsin deb.",o'rog'u kashkord yasadim odamlar bug'doy o'rsin deb,o'ro'g'i kashkort yasadim odamlar bug'doy o'rsin deb,0.2857,0.0588,0.9515,7,7,common_voice_uz_33298302.wav,
498,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30090147.mp3,b23dd29bfa1ce5e2cca1432128664963dc6bdb9decc564142383beb160d4b567,0,0,teens,male_masculine,other,8.1,13,0.7333,"Kommunizm erkin va ongli mehnatkashlarni yuksak darajada uyushgan jamiyatidir, taraqqiy etgan jamiyatidir, deyildi.","Kommunizm erkin va ongli mehnatkashlarning yuqori darajada uyushgan jamiyatidir, taraqqiy etgan jamiyatidir, deyiladi.",kommunizm erkin va ongli mehnatkashlarni yuksak darajada uyushgan jamiyatidir taraqqiy etgan jamiyatidir deyildi,kommunizm erkin va ongli mehnatkashlarning yuqori darajada uyushgan jamiyatidir taraqqiy etgan jamiyatidir deyiladi,0.2308,0.0625,0.9515,13,13,common_voice_uz_30090147.wav,
726,967b74efb4d3fa922a2286071a1290cec2f59a35837657dca7645bdd2aa9725c8d7dd573a1f5e6deee67283b9af3b5848e9dbfadaf3fbe16985048fe92b893c2,common_voice_uz_30216908.mp3,215784663fc91dd68d38c2f974afe5f2d47e88c6c2ca669d8b641f2d3933d568,0,0,thirties,male_masculine,other,8.64,11,0.6097,"G'ilmir ziqna qiqirloq sartaroshga orqa o'girib, Momogul qandolatchiga xushomadli qarash qildi",G'alvir ziqna qir loq sartaroshga orqa o'girib momogul qadolat chiga xushomadli qarash qildi.,g'ilmir ziqna qiqirloq sartaroshga orqa o'girib momogul qandolatchiga xushomadli qarash qildi,g'alvir ziqna qir loq sartaroshga orqa o'girib momogul qadolat chiga xushomadli qarash qildi,0.4545,0.0753,0.9514,11,13,common_voice_uz_30216908.wav,
1734,b8fdb3a543a5646d33a297d5ae4db03e0dc4d1de00468dfbcd49b15febab2f9f0e3b03bef2ded1bdd019f11d9e43c1566ce92870bf69fd3764ee9a10db6d32d7,common_voice_uz_31904226.mp3,297178226fbf8f39b1d3055fcec7b4d62d945a451b347e03090ca35716172cb7,1,0,teens,male_masculine,other,7.236,13,0.7433,"Tag'in kim biladi deysiz, hayot qonunlari har doim ham bizning xohishimizga bo 'ysunavermaydi...",Tag'in kim bilan deysiz? Hayot qonunlari har doim ham bizning xohishlarimizga bo'ysinavermaydi.,tag'in kim biladi deysiz hayot qonunlari har doim ham bizning xohishimizga bo 'ysunavermaydi,tag'in kim bilan deysiz hayot qonunlari har doim ham bizning xohishlarimizga bo'ysinavermaydi,0.3077,0.0761,0.9514,13,12,common_voice_uz_31904226.wav,
3591,90a92d42538b10076407dd62fda48be5c912c7299cba7d8d3708d42018098978378a7f4f2d84a724878bb2e8bf1dfda5c25ebc280a750439ff9670221133effb,common_voice_uz_42765067.mp3,975cd0a54573bbf22ab9fd5bd896bc6d458d4bf9a65f0ce09947769ecce014a4,0,0,twenties,,other,4.79,6,0.5,"Umrning uzuni yaxshi, ma'rakaning ― qisqasi.","Umrining uzuni yaxshi, marakaning qisqasi.",umrning uzuni yaxshi ma'rakaning ― qisqasi,umrining uzuni yaxshi marakaning qisqasi,0.5,0.0952,0.9512,6,5,common_voice_uz_42765067.wav,
2490,41c6311d920c54cb90325dd1f62032c05c1a0da454910ca47d14f714635a8482f43e0762ada1c68281f1d7c4bfb33abfb1f36cb55afc8e6a55fb293a6815b8ce,common_voice_uz_32349170.mp3,5ce2c903bc7977428c4d5f58cf224c033e390cc5fe13cf10bfc1d5f780819fdb,0,0,twenties,male_masculine,other,3.42,6,0.4601,"Go'zallik o'ladi, yaxshi amal mangu qoladi.","Go'zallik o'ladi, yaxshi amal menga qoladi.",go'zallik o'ladi yaxshi amal mangu qoladi,go'zallik o'ladi yaxshi amal menga qoladi,0.1667,0.0488,0.9512,6,6,common_voice_uz_32349170.wav,
2177,52ecc4f5356809d6b01a0ad73884e04ef492a2d51b8a248f683dca8a13fa715e27a8ab7c053b3e4ba9c065483c72818702b13614f751ffe0b51d3c1e1da75327,common_voice_uz_32082526.mp3,4b9e7cb91a2ff4eef8b68a0a32e158780431604410fe063503cc6656c89afe21,1,0,,,other,7.38,12,0.6457,"Eshak qaysarlik qilsa ― ur, yuradi; ot qaysarlik qilsa qo'y, o'zing ketaver.","Eshak qaysarlik qilsa ur yuraver, ot qaysarlik qilsa qo'y o'zing ketaver.",eshak qaysarlik qilsa ― ur yuradi ot qaysarlik qilsa qo'y o'zing ketaver,eshak qaysarlik qilsa ur yuraver ot qaysarlik qilsa qo'y o'zing ketaver,0.1667,0.0694,0.951,12,11,common_voice_uz_32082526.wav,
2281,b169a7452bc2c033f991d22f1a3fc8456a353513ade3740fa3206726cd6e7bd340f461f6c13c79d23e416cae970fb9900db61c8cbd0bf5d1becbabe762e35ef8,common_voice_uz_32132195.mp3,5233825ccd9591a06fb52890c4c20d89e769d7a99bc78b628d4df3af70ed56f4,0,0,teens,male_masculine,other,5.508,10,0.5789,O'zbekistonda vaksina olmagan xodimlarni ishdan chetlashtirish tartibi haqida ma'lumot berildi,O'zbekistonda vaktsina olmay xodimlarni ishdan chetlatish tartibi haqida ma'lumot berildi.,o'zbekistonda vaksina olmagan xodimlarni ishdan chetlashtirish tartibi haqida ma'lumot berildi,o'zbekistonda vaktsina olmay xodimlarni ishdan chetlatish tartibi haqida ma'lumot berildi,0.3,0.0851,0.9508,10,10,common_voice_uz_32132195.wav,
423,30fd02023d452dbd8d83510cf487aabca11a7138c6245bf13db730dfd6e9f71e9f3ce9c7e690f730dcbd1ab281acd9b201a2a71b0dc81eac3c63620d7f79f993,common_voice_uz_30061538.mp3,a1582918b05a0bacb00f60af9f1f98ec589768279208d35b35e70d5ef351b6e7,1,1,twenties,female_feminine,other,8.748,13,0.8815,Ko'zlari xiralashgani yetmaganday eshitish qobiliyati ham maqtaguday emasdi. Qariganda hech kimga muhtoj qilmasin.,Ko'zlari xiralashgani yetmaganday eshitish qobiliyati ham maqtagudek emasdi. Qariyada hech kimni muhtoj qilmasin.,ko'zlari xiralashgani yetmaganday eshitish qobiliyati ham maqtaguday emasdi qariganda hech kimga muhtoj qilmasin,ko'zlari xiralashgani yetmaganday eshitish qobiliyati ham maqtagudek emasdi qariyada hech kimni muhtoj qilmasin,0.2308,0.0536,0.9507,13,13,common_voice_uz_30061538.wav,
2403,e0b663ec733e0bfd7afef45bd0c4ff205f62461e341b7e44139c084c69bf146af9d39537fa68ce3ab099bc9b9734d4fcde9f7ca9cc1c01b6843ddaaaf306ad4d,common_voice_uz_32220903.mp3,570d46700101d9508f8988ee69fa7513bfd72ffeb26cda6fc6f1d47d47c9a19f,0,0,twenties,male_masculine,other,7.72,12,0.6398,Iqtisodiy tadqiqotlar va islohotlar markazi davlat xaridlari portalida auksion savdolar samaradorligini baholadi,Iqtisodiy Taraqqiyotlar va Islohotlar markazi davlat xarid portalida auktsion savdolar samaradorligini baholadi.,iqtisodiy tadqiqotlar va islohotlar markazi davlat xaridlari portalida auksion savdolar samaradorligini baholadi,iqtisodiy taraqqiyotlar va islohotlar markazi davlat xarid portalida auktsion savdolar samaradorligini baholadi,0.25,0.0804,0.9507,12,12,common_voice_uz_32220903.wav,
3466,accd3f4eb970de84b6733c2addd4565317fc2a6d7db667b70ac99c3e649235b11a9b3964dfe524ecbacf058482fe15fce59608ca365e6d9aed2b5e40732f702a,common_voice_uz_40405181.mp3,912e66c94c47aee90cc4f0f8ceb7c57ecf783874897206556c2c7a104215a00d,0,0,twenties,male_masculine,other,7.92,10,0.7412,Kredit qarzlari nima bo'ladi? Markaziy bank tijorat banklariga ko'rsatma berdi,Kredit qarzlari nimani nima bo'ladi? Markaziy bank tijorat banklariga ko'rsatma beradi.,kredit qarzlari nima bo'ladi markaziy bank tijorat banklariga ko'rsatma berdi,kredit qarzlari nimani nima bo'ladi markaziy bank tijorat banklariga ko'rsatma beradi,0.2,0.1039,0.9506,10,11,common_voice_uz_40405181.wav,
614,b7808eea20000dd73de504f3d1b545ee8e39025baca4052d52836a54bd5968887676fa6b52c02bef7736d6779319e1ba4dad424327187e9a15a59577b8671d12,common_voice_uz_30159753.mp3,d305e9e6bddda59dfc31f21aef256da69b2349dca0fc75751ca2ce381f68fb9a,1,0,teens,male_masculine,other,8.208,11,0.6816,"Hozir esa Qorabekaning tunov kungi gapi esimga tushib, Pixpix Chandrga yuzlandim","Hozir esa Qorabekaning tunov kungi gapini esimga tushib, piq-piq chandirga yuzlandim.",hozir esa qorabekaning tunov kungi gapi esimga tushib pixpix chandrga yuzlandim,hozir esa qorabekaning tunov kungi gapini esimga tushib piq-piq chandirga yuzlandim,0.2727,0.0759,0.9506,11,11,common_voice_uz_30159753.wav,
3236,bdb98308f395a82bdcd9448f3cb165f7600de73608711eeb219b99a9c35fd97ae4d14b77f75e24155f6afe9ce54bb7c3f566d4a8108abfd3d70ecdfa2f5777e6,common_voice_uz_35444867.mp3,83a456fbc59ddac664fcabb4c5feb387e797a1908b4727191dc7b12ba018fcaf,0,0,teens,male_masculine,other,5.556,6,0.5353,Sening o'qituvchilarning ― mening o'quvchilarim xolos.,Sen o'qituvchilarning mening o'quvchilarim xolos.,sening o'qituvchilarning ― mening o'quvchilarim xolos,sen o'qituvchilarning mening o'quvchilarim xolos,0.3333,0.0943,0.9505,6,5,common_voice_uz_35444867.wav,
2364,5e786bccfd0a833a24cc1615861f54776510b9b7b237da96979d715589e95d3f36a58bd60fdefc11661ec11a143dac3189aaf73bc14953f764ff12573bfff0b2,common_voice_uz_32181189.mp3,54a0efb38db2a7003b2aad356609aa9c6c85a6fc6a5289f4d9c43b0f6dbbf650,1,0,,,other,6.85,9,0.4344,Shavkat Mirziyoyev Atom stansiyamiz sifatli va xavfsiz bo'lishi kerak,Shavkat Mirziyoyev: Atom stansiyasi ham sifatli va xavfsiz bo'lishi kerak.,shavkat mirziyoyev atom stansiyamiz sifatli va xavfsiz bo'lishi kerak,shavkat mirziyoyev atom stansiyasi ham sifatli va xavfsiz bo'lishi kerak,0.2222,0.0725,0.9504,9,10,common_voice_uz_32181189.wav,
2766,9e54bcd07750a37b830fa3a0f1cde016751c115f9af5968b77f6b5f714a0e5a58db3ddd3b8be78cedb2c9b1f4f1d1ecccdcd5df6a14c46ba0e5c5ad7ab6399bf,common_voice_uz_33335185.mp3,67a8cc4796544590572f53502ebb30e5e88f8bdb5332d1e22fec3a69b5e6e3bb,0,0,twenties,male_masculine,other,8.928,8,0.8382,"Radiouzel orqali o'qigan dokladimni eshitdingizmi, o'rtoq Qurbonov? Dedi.","Radio uzil orqali o'qigan daklatimni eshitdingizmi, o'rtoq Qurbonov, dedi.",radiouzel orqali o'qigan dokladimni eshitdingizmi o'rtoq qurbonov dedi,radio uzil orqali o'qigan daklatimni eshitdingizmi o'rtoq qurbonov dedi,0.375,0.0571,0.9504,8,9,common_voice_uz_33335185.wav,
1402,30935b0424f2775b65ca06dd65c4d29e6b15733646a4fc047cf08af56799144e06a96f4adc36a46b6d268280404d9b9b76831316cb2847aa72e2a4011c735e07,common_voice_uz_31472561.mp3,174dae5ff04710e51cab88c7a1e98576b65085579037a1a6a2d947de701beb80,1,1,thirties,male_masculine,other,8.1,11,0.268,E'tiqod va vijdon ovozi kelajakda haqiqiy yozuvchini bachkigul singari yashashga qo'ymaydi.,E'tiqod va vijdon ovozi kelajakda haqiqiy yozuvchini boshga gul singari yashashga qo'ymaydi.,e'tiqod va vijdon ovozi kelajakda haqiqiy yozuvchini bachkigul singari yashashga qo'ymaydi,e'tiqod va vijdon ovozi kelajakda haqiqiy yozuvchini boshga gul singari yashashga qo'ymaydi,0.1818,0.0556,0.9503,11,12,common_voice_uz_31472561.wav,
1029,bc69c744bf0f8464394b0554f6d87cc8e1bb9286bf3d13bf8492d0b48c3da997198a0f90a9fb9d7390d2bde284907bf6750dca97b9cd2d1195f51874358d334d,common_voice_uz_30296507.mp3,c025c588ec2aa243503ca0a7dde2001b41c0e0be92cbc59409090e27e29d1ebf,0,1,teens,male_masculine,other,10.08,10,0.7333,"Sovet meditsinasi taraqqiy etib, shizofreniya bilan paranoyyaning yangi-yangi turlari ochildi.","Sovet meditsinasi tarqqiy etib, shizofreniya bilan farayonning yangi-yangi turlari ochildi.",sovet meditsinasi taraqqiy etib shizofreniya bilan paranoyyaning yangi-yangi turlari ochildi,sovet meditsinasi tarqqiy etib shizofreniya bilan farayonning yangi-yangi turlari ochildi,0.2,0.0652,0.9503,10,10,common_voice_uz_30296507.wav,
3060,21f125c7f5ee482c1030003f59d84d4ee2f6468545a7deec21002e99351a5042493a48de15bb868179043758227a5757233a5b17f751fa7991005059d53f23b8,common_voice_uz_34225403.mp3,7a119c71089cd437bebcc75cb729cbeabd038210c92ba1d56f9b185504bd2364,0,0,,,other,7.416,10,0.4385,"Yovuzlikka qarshi turgan dunyo go'zalligidan, inson qalbi go'zalligidan hayratga tushadi.",Yovuzlikka qarshi turgan dunyo go'zalligidan inson qalbiga qalbi go'zalligidan hayratga tushdi.,yovuzlikka qarshi turgan dunyo go'zalligidan inson qalbi go'zalligidan hayratga tushadi,yovuzlikka qarshi turgan dunyo go'zalligidan inson qalbiga qalbi go'zalligidan hayratga tushdi,0.2,0.1034,0.9503,10,11,common_voice_uz_34225403.wav,
3423,4f44bef95c119e00dfd1b8ddb0fb7837586dbd5d4dd11da8f36c297cdb1554da46e34a42658b842c29528cffc9054897b1972a42eb72327b0a9034d243d42fd8,common_voice_uz_38960988.mp3,8d9da485affedb9d2be03c4d7892e979afd25d73432243271c0d5ab9994010ba,0,0,teens,male_masculine,other,7.3,3,0.2077,"Hayla-hayla, qozonshlyapa savdolashayapti.",Hayla Hayla qozon shlyapa savdolashyapti.,hayla-hayla qozonshlyapa savdolashayapti,hayla hayla qozon shlyapa savdolashyapti,1.6667,0.075,0.95,3,5,common_voice_uz_38960988.wav,
3406,4538dac4471da7ceeb260545ac364ba469fc3631ad6c56638d9be49c7a38b96b4399265dd23ecf5e0449049c942d874a1238f56a9802ea478f9ae4ae10c1a727,common_voice_uz_38242376.mp3,903a5468c04045fa5033f64da20bff0314948074f24f1f898285dd6df345e641,0,0,,,other,5.74,6,0.5,Ur-sur paytida tulki ham sherga aylanadi.,Ur-sur paytida tulki hamshiraga aylanadi.,ur-sur paytida tulki ham sherga aylanadi,ur-sur paytida tulki hamshiraga aylanadi,0.3333,0.075,0.95,6,5,common_voice_uz_38242376.wav,
